system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
18_2_00000000000000000214_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92727592544804,25.3038796703713]}"
18_2_00000000000000000215_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89826034177098,25.29929826242229]}"
18_2_00000000000000000216_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.04154162958804,25.29974742006435]}"
18_2_00000000000000000217_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92458097959569,25.296693148098342]}"
18_2_00000000000000000218_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93338446938006,25.2956151697574]}"
18_2_00000000000000000219_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96653230336406,25.293998202245984]}"
18_2_0000000000000000021a_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93652857287448,25.292740560848216]}"
18_2_0000000000000000021b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9585372973354,25.29094393027998]}"
18_2_0000000000000000021c_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9449727365452,25.29013544652427]}"
18_2_0000000000000000021d_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91110625033389,25.289506625825386]}"
18_2_0000000000000000021f_0,2019-07-18,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93643874134607,25.28447606023432]}"
18_2_00000000000000000220_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91847243566367,25.280703136041016]}"
18_2_00000000000000000222_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.95063212283515,25.277469201018185]}"
18_2_00000000000000000223_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.95835763427858,25.27719970643295]}"
18_2_00000000000000000224_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.04405691238358,25.264443629398453]}"
18_2_00000000000000000225_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.04774000504847,25.259952052977855]}"
18_2_00000000000000000226_0,2019-07-18,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.05807063081585,25.227882197334786]}"
18_2_00000000000000000227_0,2019-07-18,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.0607655766682,25.189164808589236]}"
18_2_00000000000000000228_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91550799522608,25.358766734231]}"
18_2_00000000000000000229_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90625534779964,25.357509092833233]}"
18_2_0000000000000000022a_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88801954753202,25.356970103662764]}"
18_2_0000000000000000022b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97632393996096,25.357509092833233]}"
18_2_0000000000000000022c_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9494643129658,25.351310717372808]}"
18_2_0000000000000000022d_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89439758604927,25.349154760690922]}"
18_2_00000000000000000230_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90014680386763,25.34484284732715]}"
18_2_00000000000000000231_0,2019-07-18,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.94569138877249,25.34538183649762]}"
18_2_00000000000000000232_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97856972817127,25.342417396060025]}"
18_2_00000000000000000233_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9818036631941,25.341968238417966]}"
18_2_00000000000000000234_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91443001688513,25.3384648088099]}"
18_2_00000000000000000235_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92107754998761,25.337656325054194]}"
18_2_00000000000000000236_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91694529968066,25.334961379201836]}"
18_2_00000000000000000237_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9292522190731,25.33002064513918]}"
18_2_00000000000000000238_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92799457767534,25.329122329855057]}"
18_2_00000000000000000239_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90005697233921,25.32786468845729]}"
18_2_0000000000000000023a_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88963651504343,25.32696637317317]}"
18_2_0000000000000000023b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.95054229130673,25.327146036229994]}"
18_2_0000000000000000023c_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9186520987205,25.326517215531112]}"
18_2_0000000000000000023d_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89978747775399,25.324720584962872]}"
18_2_0000000000000000023e_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9795578749838,25.325439237190167]}"
18_2_0000000000000000023f_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91874193024891,25.32310361745146]}"
18_2_00000000000000000240_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93347430090847,25.32328328050828]}"
18_2_00000000000000000241_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93940318178366,25.320767997712746]}"
18_2_00000000000000000242_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93563025759035,25.319600187843392]}"
18_2_00000000000000000243_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92368266431157,25.319330693258156]}"
18_2_00000000000000000244_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.19919596195102,25.341429249247494]}"
18_2_00000000000000000245_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.09391341065222,25.339273292565608]}"
18_2_00000000000000000246_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.09490155746475,25.337117335883722]}"
18_2_00000000000000000247_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.26701876590205,25.33900379798037]}"
18_2_00000000000000000248_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.09418290523745,25.33011047666759]}"
18_2_00000000000000000249_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.21015540841728,25.33064946583806]}"
18_2_0000000000000000024a_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.17970252028563,25.327685025400466]}"
18_2_0000000000000000024b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.18886533618365,25.326696878587935]}"
18_2_0000000000000000024c_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.28363759865826,25.284206565649082]}"
18_2_0000000000000000024d_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.27528326651594,25.26758773289287]}"
18_2_0000000000000000024e_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.22866070327014,25.264174134813217]}"
18_2_00000000000000000250_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.25965258057226,25.25519098197202]}"
18_2_00000000000000000251_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.18814668395635,25.25195704694919]}"
18_2_00000000000000000252_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.18491274893353,25.233811078209975]}"
18_2_00000000000000000253_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.23494891025898,25.229050007204144]}"
18_2_00000000000000000254_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.22866070327014,25.19841745601567]}"
18_2_00000000000000000255_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.21527580553676,25.195273352521248]}"
18_2_00000000000000000256_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87777875329306,25.39047726376042]}"
18_2_00000000000000000257_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86124975206526,25.39002810611836]}"
18_2_00000000000000000258_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88460594945236,25.385716192754586]}"
18_2_00000000000000000259_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.82127472192194,25.37888899659528]}"
18_2_0000000000000000025a_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77537081090342,25.37484657781674]}"
18_2_0000000000000000025b_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.79935582898942,25.373678767947386]}"
18_2_0000000000000000025c_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84364277249651,25.37331944183374]}"
18_2_0000000000000000025d_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83421046201326,25.372870284191677]}"
18_2_0000000000000000025e_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84400209861016,25.366761740259665]}"
18_2_0000000000000000025f_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87912622621924,25.36649224567443]}"
18_2_00000000000000000260_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77977255579562,25.36244982689589]}"
18_2_00000000000000000261_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86780745363933,25.362988816066363]}"
18_2_00000000000000000262_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87984487844653,25.361821006197008]}"
18_2_00000000000000000263_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77698777841485,25.358766734231]}"
18_2_00000000000000000264_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86780745363933,25.362988816066363]}"
18_2_00000000000000000265_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87984487844653,25.361821006197008]}"
18_2_00000000000000000266_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77698777841485,25.358766734231]}"
18_2_00000000000000000267_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.06723344671386,25.394789177124196]}"
18_2_00000000000000000268_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89718236343003,25.39191456821501]}"
18_2_00000000000000000269_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89098398796962,25.38823147555012]}"
18_2_0000000000000000026a_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8931399446515,25.37664320838498]}"
18_2_0000000000000000026b_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88999584115709,25.375475398515626]}"
18_2_0000000000000000026c_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.98467827210328,25.376463545328157]}"
18_2_0000000000000000026d_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93904385567001,25.375026240873567]}"
18_2_0000000000000000026e_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90562652710076,25.374487251703094]}"
18_2_0000000000000000026f_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90454854875982,25.374127925589445]}"
18_2_00000000000000000271_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88792971600361,25.37260078960644]}"
18_2_00000000000000000272_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.07522845274252,25.370355001396145]}"
18_2_00000000000000000273_0,2019-07-18,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.13155282105681,25.454796638103378]}"
18_2_00000000000000000274_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.27339680441929,25.415630091715766]}"
18_2_00000000000000000275_0,2019-07-18,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.108915275897,25.413114808920234]}"
18_2_00000000000000000276_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.2892071534198,25.436650669364166]}"
18_2_00000000000000000277_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[97.31319217150579,25.42685903276726]}"
18_2_00000000000000000292_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.27770414350121,22.187354455175445]}"
18_2_00000000000000000293_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2542581145857,22.183132373340083]}"
18_2_00000000000000000294_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.25704289196646,22.182862878754847]}"
18_2_00000000000000000295_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.30339596062703,22.181964563470725]}"
18_2_00000000000000000296_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22766798217576,22.178730628447894]}"
18_2_00000000000000000297_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22892562357353,22.171903432288588]}"
18_2_00000000000000000298_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21131864400478,22.170286464777174]}"
18_2_00000000000000000299_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.33304036500297,22.171544106174938]}"
18_2_0000000000000000029a_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2497665381651,22.169567812549875]}"
18_2_0000000000000000029b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.28920257913795,22.15968634442456]}"
18_2_0000000000000000029c_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.29342466097332,22.15726089315744]}"
18_2_0000000000000000029d_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2227272481131,22.135431831753333]}"
18_2_0000000000000000029e_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.24545462480133,22.135342000224924]}"
18_2_0000000000000000029f_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23719012418742,22.104529785979622]}"
18_2_000000000000000002a0_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1867048052199,22.19768508094282]}"
18_2_000000000000000002a1_0,2019-07-18,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18463868006643,22.196607102601874]}"
18_2_000000000000000002a2_0,2019-07-18,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.17951828294696,22.1960681134314]}"
18_2_000000000000000002a3_0,2019-07-18,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.17394872818541,22.191935863124453]}"
18_2_000000000000000002a4_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.17960811447537,22.182503552641197]}"
18_2_000000000000000002a5_0,2019-07-18,0,1,1,1,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18877093037338,22.173340736743178]}"
18_2_000000000000000002a6_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18948958260069,22.146121783634356]}"
18_2_000000000000000002a7_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18203356574249,22.13929458747505]}"
18_2_000000000000000002a8_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19128621316892,22.13192840214527]}"
18_2_000000000000000002a9_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18661497369149,22.12060962956536]}"
18_2_000000000000000003b2_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.49285065404784,24.214043567677496]}"
18_2_000000000000000003b3_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41083446860773,24.193202653085923]}"
18_2_000000000000000003b4_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41712267559657,24.163827743295215]}"
18_2_000000000000000003b5_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41002598485203,24.161941281198562]}"
18_2_000000000000000003b6_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.42493801856841,24.161851449670152]}"
18_2_000000000000000003b7_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.47308771779721,24.161042965914444]}"
18_2_000000000000000003b8_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.47991491395652,24.158976840760968]}"
18_2_000000000000000003b9_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.49895919797986,24.157449704777967]}"
18_2_000000000000000003ba_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.42278206188652,24.151251329317542]}"
18_2_000000000000000003bb_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43113639402883,24.148556383465184]}"
18_2_000000000000000003bc_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.40598356607349,24.14702924748218]}"
18_2_000000000000000003be_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38343585244209,24.26075596245171]}"
18_2_000000000000000003c0_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50551689955392,24.23272852558718]}"
18_2_000000000000000003c1_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43356184529596,24.208024855273894]}"
18_2_000000000000000003c2_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.42511768162522,24.1704752763977]}"
18_2_000000000000000003c3_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45619939045577,24.17011595028405]}"
18_2_000000000000000003c4_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45907399936495,24.165534542335042]}"
18_2_000000000000000003c5_0,2019-07-18,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.4158650341988,24.160054819101912]}"
18_2_000000000000000003c6_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.47748946268939,24.15942599840303]}"
18_2_000000000000000003c7_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50749319317899,24.15628189490861]}"
18_2_000000000000000003c8_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45359427613182,24.152688633772133]}"
18_2_000000000000000003c9_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41703284406816,24.14379531245935]}"
18_2_000000000000000003d8_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.64996599724034,24.230752231962118]}"
18_2_000000000000000003db_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.62355552788723,24.197784061034934]}"
18_2_000000000000000003dc_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53632911379923,24.180087249937777]}"
18_2_000000000000000003dd_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.59651623783523,24.17236173849435]}"
18_2_000000000000000003de_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53965288035047,24.169846455698814]}"
18_2_000000000000000003df_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5255493303898,24.166253194562337]}"
18_2_000000000000000003e4_0,2019-07-18,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.63712008867743,24.241711678428377]}"
18_2_000000000000000003ea_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.63819806701838,24.22401486733122]}"
18_2_000000000000000003eb_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56255992009552,24.208024855273894]}"
18_2_000000000000000003ec_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53246635807751,24.198323050205403]}"
18_2_000000000000000003ed_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53866473353794,24.197873892563344]}"
18_2_000000000000000003ee_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56974644236847,24.172092243909113]}"
18_2_000000000000000003ef_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53309517877639,24.168948140414695]}"
18_2_0000000000000000047f_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.47425552766657,24.443742785826856]}"
18_2_00000000000000000480_0,2019-07-18,0,0,0,0,0,,16,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41308025681803,24.427213784599058]}"
18_2_00000000000000000481_0,2019-07-18,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.47865727255875,24.425596817087644]}"
18_2_00000000000000000482_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.46608085858108,24.41616450660439]}"
18_2_00000000000000000483_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.49536593684337,24.398467695507232]}"
18_2_00000000000000000484_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.46338591272873,24.39541342354123]}"
18_2_00000000000000000485_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.46383507037078,24.390652352535394]}"
18_2_00000000000000000486_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.46706900539361,24.388047238211445]}"
18_2_00000000000000000487_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50336094287204,24.36792497584717]}"
18_2_00000000000000000488_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41146328930661,24.35678586632409]}"
18_2_00000000000000000489_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.4308668994436,24.35678586632409]}"
18_2_0000000000000000048a_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38702911357856,24.344119620818002]}"
18_2_0000000000000000048b_0,2019-07-18,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43634662267672,24.34349080011912]}"
18_2_0000000000000000048c_0,2019-07-18,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.37813579226578,24.330555060027798]}"
18_2_0000000000000000048d_0,2019-07-18,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.44119752521097,24.330465228499385]}"
